tripid,userid,name,trippointid,lat,lon,speed,recordedtimestamp,sequence,enginerpm,shorttermfuelbank,longtermfuelbank,throttleposition,relativethrottleposition,runtime,distancewithmil,engineload,mafflowrate,outsidetemperature,enginefuelrate
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,47992dc5-4b87-4b7f-9ce9-396206f5762f,47.658978700605225,-122.13600380829018,0,2018-03-14T00:08:37.2860640Z,464,839,47,12,980,-255,44,-255,1044,-7,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,24754986-30cb-4518-9975-2afdf9bea1d3,47.659089457354256,-122.13594112553842,-255,2018-03-14T00:08:38.2933830Z,466,-255,-255,-255,4,839,10,14,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5ea4fdee-ee26-4af3-a0ee-973e9b4557ba,47.659089457354256,-122.13594112553842,-255,2018-03-14T00:08:38.3196770Z,467,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c17fb191-1bca-4370-a0cc-2e2dd5f7a3e8,47.659182374347282,-122.1358775341842,-255,2018-03-14T00:08:39.3136420Z,468,-255,-255,-255,-255,-255,-255,-255,-255,-255,,4


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b96a660d-6d3e-480e-8a14-faed52026ac3,47.659182374347282,-122.1358775341842,-255,2018-03-14T00:08:39.3419790Z,469,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,cf837b00-a528-4ba9-a07a-0f9b8cadb0fe,47.659255224598908,-122.13580200735467,-255,2018-03-14T00:08:40.2948910Z,470,-255,-255,-255,-255,4,-255,-255,10,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7fd63735-1689-47ab-a450-d13c11bd77ba,47.659255224598908,-122.13580200735467,-255,2018-03-14T00:08:40.3230640Z,471,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b586d3cb-259f-4d6d-b2bd-30b65fd93317,47.659316670509831,-122.13575754895695,-255,2018-03-14T00:08:41.3251090Z,473,-255,-255,-255,-255,-255,-255,22,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,028e95fe-c5b3-4511-90de-4659a5949a1c,47.659316670509831,-122.13575754895695,17,2018-03-14T00:08:41.2911210Z,472,0,15,843,-7,-255,969,-255,24,1023,,-7


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,86b38abf-2844-4609-90c6-69c4cfce1e2e,47.65937332224938,-122.13571706515322,-255,2018-03-14T00:08:42.3270000Z,475,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d170c534-3faa-47f3-95ff-65ce727d49aa,47.65937332224938,-122.13571706515322,4,2018-03-14T00:08:42.3012370Z,474,-255,-255,-255,10,14,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,671c94e9-ae4c-4d27-bf73-eba2e8e06212,47.659428389727829,-122.13568846956777,-255,2018-03-14T00:08:43.3087790Z,476,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,390e819e-5397-4a93-a008-aadb7761bb84,47.659428389727829,-122.13568846956777,-255,2018-03-14T00:08:43.3340840Z,477,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ad009734-f246-44f4-837f-da47cf1d1d1c,47.659474025195806,-122.13566997251439,-255,2018-03-14T00:08:44.3394250Z,479,-255,-255,-255,-255,-255,-255,-255,-255,-255,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d8464ea0-99df-4c7f-953b-10421b02b642,47.659474025195806,-122.13566997251439,-255,2018-03-14T00:08:44.3119420Z,478,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ca6894e6-511c-4341-9220-2490494f1775,47.659517926072766,-122.13564568284193,-255,2018-03-14T00:08:45.3180800Z,480,-255,-255,-255,-255,12,-255,4,10,4,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,47472908-f8e5-4598-8bac-d790b5cc29c3,47.659517926072766,-122.13564568284193,-255,2018-03-14T00:08:45.3459200Z,481,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-7


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,39544549-15d9-4ee2-90fc-8296a3d2a5a0,47.659567471946438,-122.13561416506009,17,2018-03-14T00:08:46.3093580Z,482,12,14,848,-7,-255,715,-255,17,755,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7fab4c45-f27b-4185-9ce6-8578512feb06,47.659567471946438,-122.13561416506009,-255,2018-03-14T00:08:46.3354210Z,483,0,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,76073dd6-4811-4bba-bb66-9cf3ed16f872,47.65961133670244,-122.13559012053011,3,2018-03-14T00:08:47.2918760Z,484,-255,-255,-255,10,14,-255,17,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c92a20d2-2d86-42e1-938e-ba84df3ec7aa,47.65961133670244,-122.13559012053011,-255,2018-03-14T00:08:47.3229030Z,485,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e30b52cd-065c-4793-a84e-b3d5d2244474,47.659655883067586,-122.13556834369199,-255,2018-03-14T00:08:48.3006690Z,486,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,791df082-1074-4040-9f3d-7ded4cd7740e,47.659655883067586,-122.13556834369199,-255,2018-03-14T00:08:48.3321430Z,487,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0b441af0-98fc-4d8c-b14b-9f9507cb8e91,47.659717386578066,-122.13550523551712,17,2018-03-14T00:08:50.2189030Z,488,12,14,852,-7,12,699,4,16,715,,-7


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8c0f476c-54a2-4ffa-a93c-e75418aa334c,47.659717386578066,-122.13550523551712,-255,2018-03-14T00:08:50.2427200Z,489,0,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3711f66a-5789-4ad9-84df-60f944287294,47.659766178707535,-122.13544470489349,3,2018-03-14T00:08:52.2091660Z,490,-255,-255,-255,10,12,-255,4,10,3,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e1406537-be60-4bd7-8314-21de616f77f4,47.659766178707535,-122.13544470489349,-255,2018-03-14T00:08:52.2349320Z,491,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d044079a-d760-4be6-b7ae-eb850f747f16,47.659828420360206,-122.13541722110043,4,2018-03-14T00:08:54.2169030Z,492,0,14,855,10,14,702,16,16,704,,-7


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,fb123455-4610-49ae-b07f-8f7f205e7cca,47.659828420360206,-122.13541722110043,-255,2018-03-14T00:08:54.2414100Z,493,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2b83b24b-15df-40b1-b7c1-491cebf0947f,47.659893771131493,-122.13537299521914,-255,2018-03-14T00:08:56.3775610Z,495,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,107bbac2-10a9-47ea-ac20-f45843059496,47.659893771131493,-122.13537299521914,-255,2018-03-14T00:08:56.3519420Z,494,-255,-255,-255,-255,20,-255,6,10,8,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3f882c25-4c62-433d-8a3a-2e16604c3f71,47.659939132367064,-122.13536018500326,3,2018-03-14T00:08:57.3007770Z,496,0,15,859,-5,-255,955,-255,20,943,,-4


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bfa13726-2763-4216-941a-b54af9f3756e,47.659939132367064,-122.13536018500326,-255,2018-03-14T00:08:57.3368400Z,497,-255,-255,-255,-255,-255,-255,20,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a4230354-6a71-4e71-8a86-272312681860,47.659980384004314,-122.13532903059118,3,2018-03-14T00:08:58.3092230Z,498,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f9fe9c65-f93a-4afe-b9e3-cdf4e5428706,47.659980384004314,-122.13532903059118,-255,2018-03-14T00:08:58.3349810Z,499,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,860c7229-49d5-45f5-9035-9fb940b6a45a,47.66004121600389,-122.13531561491962,-255,2018-03-14T00:08:59.3278310Z,500,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4f46ec3d-0165-4eef-a56b-3cd6d18d3f71,47.66004121600389,-122.13531561491962,-255,2018-03-14T00:08:59.3533830Z,501,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,88515c72-5376-4165-af31-70ae64949efc,47.660103733474152,-122.13529754976601,-255,2018-03-14T00:09:00.3323090Z,502,-255,10,-255,-255,3,4,14,5,0,,861


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6e113454-fa0d-46d6-958b-1cbdffd87bd2,47.660103733474152,-122.13529754976601,-255,2018-03-14T00:09:00.3609130Z,503,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,78de8421-1986-4a39-8caa-4b2c0d2d6892,47.660150689523221,-122.13527501578454,13,2018-03-14T00:09:01.3394650Z,504,4,863,-255,0,-255,-255,-255,14,21,,899


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1669b715-b2bb-49b8-ba7e-278aaeb4770f,47.660150689523221,-122.13527501578454,-255,2018-03-14T00:09:01.3670990Z,505,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,01a5e0a1-26e2-4a2a-acf5-b2b1caeccd89,47.660199058623256,-122.1352541184766,10,2018-03-14T00:09:02.3139430Z,506,4,-255,0,-255,20,-4,834,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,40ae1f8f-ff9d-4354-b1e7-83c6ee6bd1c9,47.660199058623256,-122.1352541184766,-255,2018-03-14T00:09:02.3516380Z,507,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9387653c-d276-4485-a938-0b725482c72d,47.6602605045869,-122.13523815633079,-255,2018-03-14T00:09:04.2333250Z,508,-255,-255,-255,-255,-255,-255,-255,-255,-255,,865


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b3c00de7-a05e-46f7-bed2-8ea1ca066a1b,47.6602605045869,-122.13523815633079,-255,2018-03-14T00:09:04.2590080Z,509,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,226320f5-6cdb-493b-b9be-27ad9c79625a,47.660303013616556,-122.13518703017463,-255,2018-03-14T00:09:07.2353580Z,511,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,58969961-0158-4496-adf9-eff724643a35,47.660303013616556,-122.13518703017463,6,2018-03-14T00:09:07.2069910Z,510,0,16,869,-4,16,713,11,11,712,,-4


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d8411bd8-4cb4-4ed5-9567-6400b1c3a4df,47.660397105260316,-122.13517620183443,-255,2018-03-14T00:09:09.2193830Z,512,15,-255,5,10,17,-255,5,12,702,,-3


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bac121a2-c674-41c5-b19d-5750ab3910d9,47.660397105260316,-122.13517620183443,-255,2018-03-14T00:09:09.2398550Z,513,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,aacb6c42-912f-4fa7-a1ca-802267c17260,47.660464634037119,-122.13514210956237,872,2018-03-14T00:09:11.2156860Z,514,-255,15,-255,0,-255,5,10,-255,-255,,10


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,839b4365-2f13-432e-8867-60c40f18e386,47.660464634037119,-122.13514210956237,-255,2018-03-14T00:09:11.2425830Z,515,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,725e6769-4d55-4421-9c5b-5d381f8614ee,47.660522914236353,-122.13509278485824,699,2018-03-14T00:09:14.2197760Z,516,-2,695,11,-255,-255,-255,-255,-2,6,,16


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,79959612-ca89-419d-84f0-8359bdd3ded3,47.660522914236353,-122.13509278485824,-255,2018-03-14T00:09:14.2429760Z,517,16,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,76f970e8-6d3c-45db-8ae8-0ffcc9123191,47.660570339428979,-122.13506264369454,876,2018-03-14T00:09:16.2131000Z,518,-255,-255,-255,0,-255,6,10,-255,15,,5


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8a156c84-cbc0-4ca7-afff-687757c3330e,47.660570339428979,-122.13506264369454,-255,2018-03-14T00:09:16.2389820Z,519,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,cd2d9945-858f-4da1-80d2-4397971b76b6,47.660613069339071,-122.13503408035119,15,2018-03-14T00:09:18.2175530Z,520,13,-1,701,879,10,0,4,0,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8ca64f60-c3e8-4d2d-abea-155350e86266,47.660613069339071,-122.13503408035119,-255,2018-03-14T00:09:18.2419090Z,521,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,da7059d5-0140-49e9-a1d2-05709f201d19,47.660639906365574,-122.13501794157095,-255,2018-03-14T00:09:19.2129650Z,522,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,fbbb9b01-80ea-40de-af67-dd270f870642,47.660639906365574,-122.13501794157095,-255,2018-03-14T00:09:19.2389440Z,523,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,46c1339a-79bd-4f8f-9eeb-0d894af7f538,47.66069594191648,-122.13498414625323,-255,2018-03-14T00:09:21.2217040Z,524,-255,-4,-4,-255,-255,-255,-255,7,35,,11


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b8f628d4-22d7-46e1-9395-9bc33736c1f5,47.66069594191648,-122.13498414625323,-255,2018-03-14T00:09:21.2463520Z,525,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9b74f216-cf42-4862-a8c0-5841df58e92d,47.660773547483636,-122.13494986642178,14,2018-03-14T00:09:23.2280570Z,526,19,-255,1135,884,10,0,4,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,20cc4f39-5dce-41d6-b0d9-103185d37598,47.660773547483636,-122.13494986642178,-255,2018-03-14T00:09:23.2493410Z,527,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d1d47ab5-ba13-4ae0-9d0a-d669c44c95de,47.660836697574958,-122.13490682138416,-255,2018-03-14T00:09:25.2218230Z,528,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d4dd8996-d8c3-445b-b937-5abf6d061fd5,47.660836697574958,-122.13490682138416,-255,2018-03-14T00:09:25.2417390Z,529,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a043fd55-87a9-4343-b402-49df7ca5ebde,47.660879554870426,-122.1348833407789,889,2018-03-14T00:09:27.1818050Z,530,17,0,715,10,-255,17,-255,0,18,,6


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7a098d8a-1b42-421f-8a51-19ea229e3c83,47.660879554870426,-122.1348833407789,-255,2018-03-14T00:09:27.2025650Z,531,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,65172f41-a71a-4590-91ca-a596828e1b07,47.66092603720714,-122.13486854505777,-255,2018-03-14T00:09:30.2159880Z,532,-255,-255,-255,0,0,7,10,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ae5b4c4e-6077-44bf-8cef-da2319845c79,47.66092603720714,-122.13486854505777,-255,2018-03-14T00:09:30.2411680Z,533,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,880a0835-6557-4ba6-bb72-e09c37d679f6,47.661017347187,-122.13481662724392,-255,2018-03-14T00:09:32.2329500Z,534,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,33bc404a-c2b3-4ba4-a43e-1113722d1e03,47.661017347187,-122.13481662724392,-255,2018-03-14T00:09:32.2554180Z,535,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,408948c7-5cf1-4adb-a5c3-b3239759bdef,47.661067184534744,-122.13479576399926,-255,2018-03-14T00:09:33.2220500Z,536,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2c6d60f4-cdfe-4fae-85bf-93ee7a3257d4,47.661067184534744,-122.13479576399926,-255,2018-03-14T00:09:33.2491260Z,537,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ee0edd5f-bb7c-4412-a2bd-6785f07f12c6,47.661122436254274,-122.13474881571463,-255,2018-03-14T00:09:34.2197770Z,538,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,51c290e5-b2e3-46d2-a7dd-3d85f889dc4c,47.661122436254274,-122.13474881571463,-255,2018-03-14T00:09:34.2447400Z,539,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,50965a24-2ca0-487c-a845-217deda186d2,47.661180646164645,-122.13469933537709,-255,2018-03-14T00:09:35.2264650Z,540,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e5725432-811f-48b1-87c9-b80b4d391174,47.661180646164645,-122.13469933537709,-255,2018-03-14T00:09:35.2485200Z,541,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bca526ee-90c2-45bd-b3c4-a40029553772,47.661243809194872,-122.13465582533372,-255,2018-03-14T00:09:36.3215490Z,542,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,dc4cc0ea-6b1a-43e5-a9b0-78d669dcba34,47.661243809194872,-122.13465582533372,-255,2018-03-14T00:09:36.3406060Z,543,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2bd2d35b-9445-4d84-8a0e-c16671b98cf4,47.661302620091739,-122.13461437207417,-255,2018-03-14T00:09:37.3298930Z,544,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,76d89137-3f26-4201-8362-c57125a8c618,47.661302620091739,-122.13461437207417,-255,2018-03-14T00:09:37.3555780Z,545,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9f06b4eb-62ce-4bfb-8197-1f4d70c4e4ab,47.66137158402038,-122.1345832433103,-255,2018-03-14T00:09:38.3127580Z,546,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,db89d0f4-4952-49f5-afab-3e21417c74d4,47.66137158402038,-122.1345832433103,-255,2018-03-14T00:09:38.3235510Z,547,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,165e4540-b230-43a2-83e8-5f530cc93086,47.661450033373676,-122.13455656805016,-255,2018-03-14T00:09:39.3440660Z,548,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ac145fe9-480f-475d-9eed-93397d725343,47.661450033373676,-122.13455656805016,-255,2018-03-14T00:09:39.3732760Z,549,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2798ba05-7b6f-4b08-8198-8346743bc84f,47.661513724392186,-122.13453643132137,-255,2018-03-14T00:09:40.2984420Z,550,-255,-255,-255,-255,-255,-255,-255,-255,-255,,10


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bef5e5e0-ee6a-4bf5-a51e-7894cfc57056,47.661513724392186,-122.13453643132137,-255,2018-03-14T00:09:40.3175660Z,551,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6d05d255-22c3-43a0-98f5-2f5608d97bae,47.661571465162467,-122.1345175289059,-255,2018-03-14T00:09:41.3436650Z,552,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f92c886a-bc6f-48b5-8919-1a6f5582b10b,47.661571465162467,-122.1345175289059,-255,2018-03-14T00:09:41.3689000Z,553,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,38ba3bd6-9458-4243-90ad-fa7e3e351679,47.66164331550852,-122.13449986754028,-255,2018-03-14T00:09:42.3294140Z,554,-255,14,-4,-255,-255,-255,-255,0,-3,,14


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b57b1736-9894-4006-92fa-45c651703a9e,47.66164331550852,-122.13449986754028,-255,2018-03-14T00:09:42.3551870Z,555,-255,981,-255,-255,-255,-255,-255,-255,-255,,-255


